NumThreads,Result,Time,
4,1.17616e+19,0.0606547,
8,1.17616e+19,0.0332464,
16,1.17616e+19,0.0177485,
1,1.17616e+19,0.117025,
2,1.17616e+19,0.106338,
4,1.17616e+19,0.060124,
8,1.17616e+19,0.0329607,
16,1.17616e+19,0.0180924,
1,1.17616e+19,0.113814,
2,1.17616e+19,0.1065,
4,1.17616e+19,0.0604224,
8,1.17616e+19,0.0330055,
16,1.17616e+19,0.0179459,
1,1.17616e+19,0.113805,
2,1.17616e+19,0.105797,
4,1.17616e+19,0.060251,
8,1.17616e+19,0.033284,
16,1.17616e+19,0.0179145,
1,1.17616e+19,0.113822,
2,1.17616e+19,0.106134,
4,1.17616e+19,0.0601221,
8,1.17616e+19,0.0331476,
16,1.17616e+19,0.0178625,
1,1.17616e+19,0.113508,
2,1.17616e+19,0.106038,
4,1.17616e+19,0.059566,
8,1.17616e+19,0.0331557,
16,1.17616e+19,0.0179739,
1,1.17616e+19,0.119119,
2,1.17616e+19,0.106704,
4,1.17616e+19,0.0602641,
8,1.17616e+19,0.0329982,
16,1.17616e+19,0.0179105,
1,1.17616e+19,0.114804,
2,1.17616e+19,0.105795,
4,1.17616e+19,0.0599383,
8,1.17616e+19,0.0331111,
16,1.17616e+19,0.0177437,
1,1.17616e+19,0.115827,
2,1.17616e+19,0.106743,
4,1.17616e+19,0.0596885,
8,1.17616e+19,0.032899,
16,1.17616e+19,0.0180569,
1,1.17616e+19,0.1211,
2,1.17616e+19,0.105631,
4,1.17616e+19,0.0600054,
8,1.17616e+19,0.0332638,
16,1.17616e+19,0.0177034,
1,1.17616e+19,0.113182,
2,1.17616e+19,0.106269,
4,1.17616e+19,0.0602218,
8,1.17616e+19,0.0329331,
16,1.17616e+19,0.017997,
1,1.17616e+19,0.117154,
2,1.17616e+19,0.105607,
4,1.17616e+19,0.0604927,
8,1.17616e+19,0.0333132,
16,1.17616e+19,0.017807,
1,1.17616e+19,0.124657,
2,1.17616e+19,0.106719,
4,1.17616e+19,0.0609837,
8,1.17616e+19,0.0330371,
16,1.17616e+19,0.0177958,
1,1.17616e+19,0.113064,
2,1.17616e+19,0.106369,
4,1.17616e+19,0.0611265,
8,1.17616e+19,0.033263,
16,1.17616e+19,0.0180119,
1,1.17616e+19,0.11642,
2,1.17616e+19,0.10646,
4,1.17616e+19,0.060213,
8,1.17616e+19,0.0327875,
16,1.17616e+19,0.0180389,
1,1.17616e+19,0.112081,
2,1.17616e+19,0.106009,
4,1.17616e+19,0.0624023,
8,1.17616e+19,0.0329259,
16,1.17616e+19,0.0179273,
1,1.17616e+19,0.121145,
2,1.17616e+19,0.105735,
4,1.17616e+19,0.0612009,
8,1.17616e+19,0.0330371,
16,1.17616e+19,0.0180714,
1,1.17616e+19,0.120155,
2,1.17616e+19,0.107164,
4,1.17616e+19,0.0608994,
8,1.17616e+19,0.033249,
16,1.17616e+19,0.0179843,
1,1.17616e+19,0.111983,
2,1.17616e+19,0.106848,
4,1.17616e+19,0.0600761,
8,1.17616e+19,0.0329144,
16,1.17616e+19,0.0181325,
1,1.17616e+19,0.120315,
2,1.17616e+19,0.105672,
4,1.17616e+19,0.0607723,
8,1.17616e+19,0.0328702,
16,1.17616e+19,0.0178736,
1,1.17616e+19,0.121596,
2,1.17616e+19,0.105973,
4,1.17616e+19,0.061058,
8,1.17616e+19,0.0331585,
16,1.17616e+19,0.0180373,
1,1.17616e+19,0.16027,
2,1.17616e+19,0.106231,
4,1.17616e+19,0.0610052,
8,1.17616e+19,0.0333206,
16,1.17616e+19,0.017876,
1,1.17616e+19,0.158833,
2,1.17616e+19,0.105415,
4,1.17616e+19,0.0603975,
8,1.17616e+19,0.0332744,
16,1.17616e+19,0.0179639,
1,1.17616e+19,0.119803,
2,1.17616e+19,0.106801,
4,1.17616e+19,0.0602264,
8,1.17616e+19,0.032828,
16,1.17616e+19,0.0180084,
1,1.17616e+19,0.116391,
2,1.17616e+19,0.105866,
4,1.17616e+19,0.0607293,
8,1.17616e+19,0.0331074,
16,1.17616e+19,0.0178159,
1,1.17616e+19,0.122728,
2,1.17616e+19,0.10567,
4,1.17616e+19,0.0606024,
8,1.17616e+19,0.0329674,
16,1.17616e+19,0.0176944,
1,1.17616e+19,0.114592,
2,1.17616e+19,0.106155,
4,1.17616e+19,0.0612221,
8,1.17616e+19,0.0330032,
16,1.17616e+19,0.018043,
1,1.17616e+19,0.120917,
2,1.17616e+19,0.106269,
4,1.17616e+19,0.0605465,
8,1.17616e+19,0.0330831,
16,1.17616e+19,0.0177025,
1,1.17616e+19,0.16108,
2,1.17616e+19,0.107115,
4,1.17616e+19,0.0618553,
8,1.17616e+19,0.0331752,
16,1.17616e+19,0.0178153,
1,1.17616e+19,0.160949,
2,1.17616e+19,0.105981,
4,1.17616e+19,0.0609668,
8,1.17616e+19,0.0333062,
16,1.17616e+19,0.0178642,
1,1.17616e+19,0.113692,
2,1.17616e+19,0.106523,
4,1.17616e+19,0.0598572,
8,1.17616e+19,0.0329895,
16,1.17616e+19,0.0176435,
1,1.17616e+19,0.127563,
2,1.17616e+19,0.105985,
4,1.17616e+19,0.0604159,
8,1.17616e+19,0.0330669,
16,1.17616e+19,0.0177127,
1,1.17616e+19,0.11647,
2,1.17616e+19,0.106269,
4,1.17616e+19,0.0600511,
8,1.17616e+19,0.0329473,
16,1.17616e+19,0.0179215,
1,1.17616e+19,0.11311,
2,1.17616e+19,0.105889,
4,1.17616e+19,0.0603026,
8,1.17616e+19,0.0331347,
16,1.17616e+19,0.0180536,
1,1.17616e+19,0.114335,
2,1.17616e+19,0.106203,
4,1.17616e+19,0.0602503,
8,1.17616e+19,0.0331922,
16,1.17616e+19,0.0177803,
