NumThreads,Result,Time,
16,1.49439e+17,0.218506,
1,1.49439e+17,2.14426,
2,1.49439e+17,1.28128,
4,1.49439e+17,0.742744,
8,1.49439e+17,0.406151,
16,1.49439e+17,0.219788,
1,1.49439e+17,2.14193,
2,1.49439e+17,1.29405,
4,1.49439e+17,0.755028,
8,1.49439e+17,0.410474,
16,1.49439e+17,0.220432,
1,1.49439e+17,2.21779,
2,1.49439e+17,1.30114,
4,1.49439e+17,0.739833,
8,1.49439e+17,0.410109,
16,1.49439e+17,0.221186,
1,1.49439e+17,2.14603,
2,1.49439e+17,1.27582,
4,1.49439e+17,0.740583,
8,1.49439e+17,0.405257,
16,1.49439e+17,0.220986,
1,1.49439e+17,2.20367,
2,1.49439e+17,1.3068,
4,1.49439e+17,0.739752,
8,1.49439e+17,0.411533,
16,1.49439e+17,0.218698,
1,1.49439e+17,2.19917,
2,1.49439e+17,1.29352,
4,1.49439e+17,0.740128,
8,1.49439e+17,0.405603,
16,1.49439e+17,0.219296,
1,1.49439e+17,2.215,
2,1.49439e+17,1.26999,
4,1.49439e+17,0.74962,
8,1.49439e+17,0.405969,
16,1.49439e+17,0.219814,
1,1.49439e+17,2.1962,
2,1.49439e+17,1.27546,
4,1.49439e+17,0.74352,
8,1.49439e+17,0.404872,
16,1.49439e+17,0.21925,
1,1.49439e+17,2.20123,
2,1.49439e+17,1.29383,
4,1.49439e+17,0.754426,
8,1.49439e+17,0.410939,
16,1.49439e+17,0.216878,
1,1.49439e+17,2.14345,
2,1.49439e+17,1.27551,
4,1.49439e+17,0.756689,
8,1.49439e+17,0.40982,
16,1.49439e+17,0.219935,
1,1.49439e+17,2.22446,
2,1.49439e+17,1.27666,
4,1.49439e+17,0.75023,
8,1.49439e+17,0.408113,
16,1.49439e+17,0.219377,
1,1.49439e+17,2.20454,
2,1.49439e+17,1.26838,
4,1.49439e+17,0.7536,
8,1.49439e+17,0.406213,
16,1.49439e+17,0.22068,
1,1.49439e+17,2.14533,
2,1.49439e+17,1.27678,
4,1.49439e+17,0.753813,
8,1.49439e+17,0.405666,
16,1.49439e+17,0.220379,
1,1.49439e+17,2.14375,
2,1.49439e+17,1.28299,
4,1.49439e+17,0.744828,
8,1.49439e+17,0.409363,
16,1.49439e+17,0.21745,
1,1.49439e+17,2.19677,
2,1.49439e+17,1.27353,
4,1.49439e+17,0.753332,
8,1.49439e+17,0.408029,
16,1.49439e+17,0.215777,
1,1.49439e+17,2.1433,
2,1.49439e+17,1.29191,
4,1.49439e+17,0.741238,
8,1.49439e+17,0.407628,
16,1.49439e+17,0.220016,
