Graph,NumThreads,Time,NumColors,
europe_osm.mtx,4,0.758181,5
europe_osm.mtx,8,0.649805,5
europe_osm.mtx,16,0.4772,5
europe_osm.mtx,1,0.982734,5
europe_osm.mtx,2,1.13318,5
europe_osm.mtx,4,0.856968,5
europe_osm.mtx,8,0.622547,5
europe_osm.mtx,16,0.300583,5
europe_osm.mtx,1,0.981763,5
europe_osm.mtx,2,1.13057,5
europe_osm.mtx,4,0.682227,5
europe_osm.mtx,8,0.447325,5
europe_osm.mtx,16,0.300046,5
europe_osm.mtx,1,0.985442,5
europe_osm.mtx,2,1.14383,5
europe_osm.mtx,4,0.682688,5
europe_osm.mtx,8,0.700396,5
europe_osm.mtx,16,0.459283,5
europe_osm.mtx,1,1.00321,5
europe_osm.mtx,2,1.17968,5
europe_osm.mtx,4,0.767475,5
europe_osm.mtx,8,0.717848,5
europe_osm.mtx,16,0.505557,5
europe_osm.mtx,1,0.980667,5
europe_osm.mtx,2,1.12458,5
europe_osm.mtx,4,0.688591,5
europe_osm.mtx,8,0.451056,5
europe_osm.mtx,16,0.550861,5
europe_osm.mtx,1,0.981853,5
europe_osm.mtx,2,1.12552,5
europe_osm.mtx,4,0.688967,5
europe_osm.mtx,8,0.641944,5
europe_osm.mtx,16,0.491135,5
wiki-topcats.mtx,1,0.133917,61
wiki-topcats.mtx,2,0.251588,59
wiki-topcats.mtx,4,0.249963,60
wiki-topcats.mtx,8,0.154499,59
wiki-topcats.mtx,16,0.114785,61
wiki-topcats.mtx,1,0.135838,61
wiki-topcats.mtx,2,0.266008,61
wiki-topcats.mtx,4,0.224687,60
wiki-topcats.mtx,8,0.161192,59
wiki-topcats.mtx,16,0.112913,62
wiki-topcats.mtx,1,0.136475,61
wiki-topcats.mtx,2,0.340824,58
wiki-topcats.mtx,4,0.246439,59
wiki-topcats.mtx,8,0.164265,59
wiki-topcats.mtx,16,0.115037,62
wiki-topcats.mtx,1,0.155424,61
wiki-topcats.mtx,2,0.219974,59
wiki-topcats.mtx,4,0.259267,59
wiki-topcats.mtx,8,0.163174,59
wiki-topcats.mtx,16,0.114264,61
wiki-topcats.mtx,1,0.134361,61
wiki-topcats.mtx,2,0.261924,60
wiki-topcats.mtx,4,0.230879,59
wiki-topcats.mtx,8,0.160764,58
wiki-topcats.mtx,16,0.113272,62
wiki-topcats.mtx,1,0.13711,61
wiki-topcats.mtx,2,0.269011,60
wiki-topcats.mtx,4,0.252585,61
wiki-topcats.mtx,8,0.16289,60
wiki-topcats.mtx,16,0.113995,63
wiki-topcats.mtx,1,0.135252,61
wiki-topcats.mtx,2,0.362053,61
wiki-topcats.mtx,4,0.246833,60
wiki-topcats.mtx,8,0.168337,60
wiki-topcats.mtx,16,0.115379,64
wiki-topcats.mtx,1,0.135219,61
wiki-topcats.mtx,2,0.356199,60
wiki-topcats.mtx,4,0.25955,61
wiki-topcats.mtx,8,0.165937,60
wiki-topcats.mtx,16,0.118994,64
wiki-topcats.mtx,1,0.172993,61
wiki-topcats.mtx,2,0.20172,60
wiki-topcats.mtx,4,0.260905,60
wiki-topcats.mtx,8,0.163387,60
wiki-topcats.mtx,16,0.114569,63
wiki-topcats.mtx,1,0.167684,61
wiki-topcats.mtx,2,0.199235,59
wiki-topcats.mtx,4,0.251028,59
wiki-topcats.mtx,8,0.168227,59
wiki-topcats.mtx,16,0.116575,63
